Busqueda Binaria Secuencial,10000,0,0,-1,1,0.0000009537,0.0000000000,0.0000010000
Busqueda Binaria Secuencial,50000,322486,0,-1,1,0.0000011921,0.0000000000,0.0000010000
Busqueda Binaria Secuencial,50000,14700764,0,-1,1,0.0000009537,0.0000000000,0.0000020000
Busqueda Binaria Secuencial,50000,3128036,0,-1,1,0.0000009537,0.0000000000,0.0000020000
Busqueda Binaria Secuencial,50000,6337399,0,-1,1,0.0000009537,0.0000000000,0.0000010000
Busqueda Binaria Secuencial,50000,61396,0,-1,1,0.0000009537,0.0000000000,0.0000010000
Busqueda Binaria Secuencial,50000,10393545,0,-1,1,0.0000009537,0.0000000000,0.0000010000
Busqueda Binaria Secuencial,50000,2147445644,0,-1,1,0.0000009537,0.0000000000,0.0000010000
Busqueda Binaria Secuencial,50000,1295390003,0,-1,1,0.0000009537,0.0000000000,0.0000010000
Busqueda Binaria Secuencial,50000,450057883,0,-1,1,0.0000011921,0.0000000000,0.0000020000
Busqueda Binaria Secuencial,50000,187645041,0,-1,1,0.0000019073,0.0000000000,0.0000010000
Busqueda Binaria Secuencial,50000,1980098116,0,-1,1,0.0000009537,0.0000000000,0.0000010000
Busqueda Binaria Secuencial,50000,152503,0,-1,1,0.0000009537,0.0000000000,0.0000010000
Busqueda Binaria Secuencial,50000,5000,0,-1,1,0.0000009537,0.0000000000,0.0000010000
Busqueda Binaria Secuencial,50000,1493283650,0,-1,1,0.0000250340,0.0000000000,0.0000250000
Busqueda Binaria Secuencial,50000,214826,0,-1,1,0.0000030994,0.0000000000,0.0000010000
Busqueda Binaria Secuencial,50000,1843349527,0,-1,1,0.0000009537,0.0000000000,0.0000020000
Busqueda Binaria Secuencial,50000,1360839354,0,-1,1,0.0000009537,0.0000000000,0.0000010000
Busqueda Binaria Secuencial,50000,2109248666,0,-1,1,0.0000009537,0.0000000000,0.0000020000
Busqueda Binaria Secuencial,50000,2147470852,0,-1,1,0.0000009537,0.0000000000,0.0000010000
Busqueda Binaria Secuencial,50000,0,0,-1,1,0.0000009537,0.0000000000,0.0000010000
Busqueda Binaria Secuencial,100000,322486,0,-1,1,0.0000009537,0.0000020000,0.0000000000
Busqueda Binaria Secuencial,100000,14700764,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,100000,3128036,0,-1,1,0.0000011921,0.0000000000,0.0000000000
Busqueda Binaria Secuencial,100000,6337399,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,100000,61396,0,-1,1,0.0000009537,0.0000000000,0.0000000000
Busqueda Binaria Secuencial,100000,10393545,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,100000,2147445644,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,100000,1295390003,0,-1,1,0.0000011921,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,100000,450057883,0,-1,1,0.0000011921,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,100000,187645041,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,100000,1980098116,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,100000,152503,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,100000,5000,0,-1,1,0.0000011921,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,100000,1493283650,0,-1,1,0.0000011921,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,100000,214826,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,100000,1843349527,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,100000,1360839354,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,100000,2109248666,0,-1,1,0.0000009537,0.0000010000,0.0000000000
